docId,sku,name,price,cat,supplier,sourceUrl,diagnosis_group,diagnosis_reason,matched_variant,matched_in_set
"Hp9eXysquVfSFgRX107u","BL93818305","פמוט קריסטל EMINENCE","302.21","עיצוב הבית","paldinox","https://paldinox.co.il/product/h30-5-%d7%a4%d7%9e%d7%95%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-eminence-2/","C","not_found_after_normalization","",""
"IckwydebaKOhno549Mlv","X526G","מעמד לקיסמים קריסטל ענבר","76.08","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%a7%d7%99%d7%a1%d7%9e%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%a0%d7%91%d7%a8-4-4-%d7%a1%d7%9e-%d7%92%d7%95%d7%91/","C","not_found_after_normalization","",""
"In9L75BSS0Lmi9IN7k1G","X3730","סט פמוט וכוס קריסטל","367.42","עיצוב הבית","paldinox","https://paldinox.co.il/product/h71-%d7%a4%d7%9e%d7%95%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c%d7%9b%d7%95%d7%a1/","C","not_found_after_normalization","",""
"JWZgRZLx5rOHoGxRq68s","X5296","נטלה אקרילית כתום הדרגתי וידיות שקופות","128.34","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%9b%d7%aa%d7%95%d7%9d-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%95-2/","C","not_found_after_normalization","",""
"NCDYigRcAN2BJGpVe2d0","X5116A","כוס קידוש וקעורית קריסטל בציפוי כסף","128.27","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%95%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%92%d7%95%d7%91%d7%94-3/","C","not_found_after_normalization","",""
"P2a97c5h3r1JR3gzBgxh","X3446D","מלחיה קריסטל שקופה עם מכסה","43.49","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1-%d7%a7%d7%95%d7%98%d7%a8-5-%d7%a1%d7%9e-%d7%a9%d7%a7%d7%95/","C","not_found_after_normalization","",""
"R8NEp2s4JwanhYdA9p6s","X5295B","נטלה אקרילית שקופה בגוון סגול","128.34","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a1%d7%92%d7%95%d7%9c-2/","C","not_found_after_normalization","",""
"RnTwFheX7doXxDnz8ceI","X3044","זוג פמוטים כסף בארוק מהודר","193.5","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%a7%d7%94-%d7%91%d7%90%d7%a8%d7%95%d7%a7/","C","not_found_after_normalization","",""
"S5y2F09b0ya4ZQ5QSq97","X1039C","מילחיות פתוחות קריסטל ענבר/ כסוף גובה 8 ס”מ","115.23","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%9b%d7%a1%d7%95%d7%a3-%d7%92%d7%95%d7%91%d7%94-8/","C","not_found_after_normalization","",""
"T0v3nRsuC20rqltiSLFA","X4976W","מזוזה אמייל לבן עם כיתוב זהב – 15 ס""מ","71.74","בתי מזוזה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%9c%d7%91%d7%9f-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-15%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"TXCoXbpUpEQ204epkdCg","X3956Z","נטלה אלומיניום מוזהבת בקישוט אבן ירושלמית","115.3","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%a7%d7%99%d7%a9%d7%95%d7%98-%d7%90%d7%91%d7%9f-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%9e%d7%99%d7%aa-%d7%9e%d7%95%d7%96-2/","C","not_found_after_normalization","",""
"UWQzBbD8BV9rZOjxC5tj","X5384Z","זוג פמוטי אלומיניום זהב רקוע","163.06","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94%d7%91-%d7%a8%d7%a7%d7%95%d7%a2/","C","not_found_after_normalization","",""
"WJuOt29MNJ4LHSiUNa40","X4878ZA","פמוט 5 קנים קריסטל ענבר ואפור","280.48","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%95%d7%90%d7%a4%d7%95%d7%a8-%d7%92%d7%95%d7%91%d7%94-27-%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"WMhhxT8Eqn0JtqpatDNA","X3009","מגש מראה עם עיטור יהלומים וכיתוב לשבת30/43סמ","184.8","עיצוב הבית","paldinox","https://paldinox.co.il/product/3043%d7%a1%d7%9e-%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%90%d7%94-%d7%a2%d7%9d-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99%d7%9d-%d7%95%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9c%d7%a9/","C","not_found_after_normalization","",""
"WfXssAqQEs7mID2ixNG2","X4667Z","פמוט 5 קנים קריסטל ענבר וזהב","280.48","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%95%d7%96%d7%94%d7%91-%d7%92%d7%95%d7%91%d7%94-27-%d7%a1%d7%9e-%d7%a7%d7%95%d7%98/","C","not_found_after_normalization","",""
"X63jRLhQHSrMUiBPvj7p","X5037A","סט הבדלה 3 חלקים ציפוי כסף","167.4","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-3-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-2/","C","not_found_after_normalization","",""
"Zrn1bzNrnf6g4OL8DwO6","X3044","זוג פמוטים כסף בסגנון בארוק","193.5","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-%d7%91%d7%90%d7%a8%d7%95%d7%a7/","C","not_found_after_normalization","",""
"adhanFKIT50YwVwESFys","X5117","גביע קידוש עם תחתית קריסטל","106.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%92%d7%91%d7%99%d7%a2-%d7%a7%d7%99%d7%93%d7%95%d7%a9%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-h15d11/","C","not_found_after_normalization","",""
"eu4WgGiIPr6VZd8SpzuX","X3052","פמוט 5 קנים בסיס משושה – כסף מבריק","215.23","עיצוב הבית","paldinox","https://paldinox.co.il/product/h23-%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%a9%d7%95%d7%a9%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%a7%d7%94/","C","not_found_after_normalization","",""
"fMYGhezLUTNOgyqxOcGD","X589","מגש עגול למצה שמורה בציפוי כסף","106.51","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a9%d7%9e%d7%95%d7%a8%d7%94-%d7%9b%d7%a1%d7%a3-2/","C","not_found_after_normalization","",""
"gflPa9M3HLe8hV5l4Y4t","P562J","כוס קידוש כסוף עם תחתית – ירושלים","141.33","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%a2%d7%9d-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d/","C","not_found_after_normalization","",""
"jTbT2A9eIFpRSsoG6OKc","X5330","זוג פמוטים מתכת זהב","104.4","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%92%d7%95%d7%91%d7%94-15-5-%d7%a7%d7%95%d7%98%d7%a8-7-%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"kHiwGNLJxqFIK4Xv4K60","P165AG","מילחיות קריסטל פתוחות בעיטור זהב","76.95","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-10%d7%a1%d7%9e-2/","C","not_found_after_normalization","",""
"kIfFtF8buLdQtoJ7T8gE","X4259A","נטלה לשטיפת ידיים לבן וזהב","115.3","יודאיקה","paldinox","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-2/","C","not_found_after_normalization","",""
"kLpCeBN0UbVSIUW0X81o","X5082A","סט נטילת ידיים אמייל גלים שנהב / זהב נירוסטה","280.48","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%92%d7%9c%d7%99%d7%9d-%d7%a9%d7%a0%d7%94%d7%91-%d7%96%d7%94%d7%91-%d7%a0%d7%99%d7%a8/","C","not_found_after_normalization","",""
"mLMrSonDb1Q2VzXiQsNj","X4248B","נטלה נירו' Golden Pine לשטיפת ידיים","115.3","יודאיקה","paldinox","https://paldinox.co.il/product/h13-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-golden-pine/","C","not_found_after_normalization","",""
"mNCe4YENbKwGqHWFcK2L","X3182","H13.5 נטלה ציפוי כסף “נטילת ידיים”","76.08","יודאיקה","paldinox","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/","C","not_found_after_normalization","",""
"mmQpFCYaREiQAOGgZM1e","X4665A","סט קריסטל לכלה – כוס קידוש, מלחיות ופמוטים בגימור כסף פנינים","367.42","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9c%d7%9b%d7%9c%d7%94-%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%96%d7%95%d7%92-%d7%9e%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%95%d7%96%d7%95/","C","not_found_after_normalization","",""
"nsbzhYnvYmZE1GrNGs1s","X4783Z","קערת פסח אלומיניום זהב – 37.5 ס""מ","392.16","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%9c%d7%a4%d7%a1%d7%97-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94%d7%91-%d7%a7%d7%95%d7%98%d7%a8-37-5-%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"o2gFUNFJ1oKqley5yoWI","P221X","מלחיה זכוכית עם כריות","55.24","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9b%d7%a8%d7%99%d7%95%d7%aa/","C","not_found_after_normalization","",""
"okvW3MBxBw7iovLeZZCK","X5999S","מעמד מצה אקרילי עם מסגרת כסף","171.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%9e%d7%a6%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99-%d7%9e%d7%a1%d7%92%d7%a8%d7%aa-%d7%9b%d7%a1%d7%a3-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-20-20-%d7%92%d7%95%d7%91%d7%94-9/","C","not_found_after_normalization","",""
"p2ZTFKKIBCgE9q9iO6fP","X3180C","נטלה בציפוי כסף עם עיצוב גלים","86.98","יודאיקה","paldinox","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%92%d7%9c%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3/","C","not_found_after_normalization","",""
"pBc97I7ZaujbNw1004K5","X6019","זוג מילחיות קריסטל ענבר עם מכסה ויד אפור","97.84","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%99/","C","not_found_after_normalization","",""
"pgyyKYiYaN2ZjGOnUzIb","X5116K","כוס קידוש עם תחתית קריסטל ציפוי כסף","106.54","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%95%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%92%d7%95%d7%91%d7%94-1/","C","not_found_after_normalization","",""
"purqfUrOzGpKELa564Kb","X4259A","נטלה נירוסטה לבן וזהב","115.3","יודאיקה","paldinox","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91/","C","not_found_after_normalization","",""
"qK2IltCtf1WY6mydR1Fj","X5926","קערת סדר פאר ציון בציפוי כסף – קוטר 40 ס""מ","128.29","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%9c%d7%a4%d7%a1%d7%97-%d7%a4%d7%90%d7%a8-%d7%a6%d7%99%d7%95%d7%9f-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a7%d7%95%d7%98%d7%a8-40-%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"qzvVJs2gMaUqd6jIPWZP","X3446C","מלחיה קריסטל עם מכסה ענבר","43.49","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%a2%d7%a0%d7%91%d7%a8-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1-%d7%a7%d7%95%d7%98%d7%a8-5-%d7%a1/","C","not_found_after_normalization","",""
"t9qiUwgSSZyBKAuvipHw","P221X","מלחיה בודדת מזכוכית עם כריות","55.24","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9b%d7%a8%d7%99%d7%95%d7%aa/","C","not_found_after_normalization","",""
"u2LBDEbGYbp8MFf3wWTS","P009X","גביע קידוש בגוון כסוף","115.23","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%a8%d7%92%d7%9c-%d7%9b%d7%a8%d7%99%d7%95%d7%aa/","C","not_found_after_normalization","",""
"uAxToaCa211RzvEJ6InB","X5811","סט הבדלה 3 חלקים בקריסטל ענבר על מגש מראה","410.91","שבת","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-3-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%a2%d7%9c-%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%90%d7%94/","C","not_found_after_normalization","",""
"uN02lXcW6NqjltF2QwA4","X5408K","זוג פמוטי קריסטל קוביה","108.72","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a7%d7%95%d7%91%d7%99%d7%94-6-6-%d7%a1%d7%9e-%d7%92%d7%95%d7%91%d7%94-6-%d7%a1%d7%9e/","C","not_found_after_normalization","",""
"vRpHLo4pQ07SCmEbm4Jj","X5379","גביע קידוש מעויינים זהב עם תחתית ניקל","184.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%92%d7%91%d7%99%d7%a2-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%a2%d7%9d-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a0%d7%99%d7%a7%d7%9c-%d7%97%d7%a8%d7%99%d7%98%d7%aa-%d7%9e%d7%a2/","C","not_found_after_normalization","",""
"vcKf6fj36H2pmTiqJYND","X5300A","נטלה אקרילית שחור ואפור עם דוגמת חלוקי נחל","128.34","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a8-%d7%93%d7%95%d7%92%d7%9e%d7%aa-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c/","C","not_found_after_normalization","",""
"wkKsyaQOTR2YF5xK9dGi","X1549Z","כוס קידוש זהב עם פסים","171.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%a8%d7%92%d7%9c-%d7%a4%d7%a1%d7%99%d7%9d-%d7%96%d7%94%d7%91/","C","not_found_after_normalization","",""
"xQXrScYoP9Nb3u2XhHjW","X5384A","זוג פמוטים אלומיניום כסף עם אבנים","210.92","עיצוב הבית","paldinox","https://paldinox.co.il/product/h17-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a0%d7%99%d7%a7%d7%9c-%d7%a8%d7%a7%d7%95%d7%a2-%d7%90/","C","not_found_after_normalization","",""
"yiBLvU7cFgwLErjE87zH","X5118A","מערכת 9 פמוטים קריסטל ענבר על מגש מראה עגול","650.05","עיצוב הבית","paldinox","https://paldinox.co.il/product/9-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a2%d7%a0%d7%91%d7%a8-%d7%a2%d7%9c-%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%90%d7%94-%d7%a2%d7%92%d7%95%d7%9c-%d7%92%d7%95%d7%91/","C","not_found_after_normalization","",""
"yndhAN7byJn9Hjqi4mHR","X1551Z","מים אחרונים בשילוב כסף וזהב","185","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a4%d7%a1%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9c%d7%9b%d7%94/","C","not_found_after_normalization","",""
"zuxeown8bPdq4eNGMTaE","X5295B","נטלה אקרילית שקופה בגוון סגול","128.34","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a1%d7%92%d7%95%d7%9c/","C","not_found_after_normalization","",""
