docId,sku,name,price,cat,supplier,sourceUrl
"32eXpvaSFwVDNKD5IYNc","","קופסת פורצלן זהובה עם מכסה זכוכית","302.21","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%aa-%d7%a4%d7%95%d7%a8%d7%a6%d7%9c%d7%9f-%d7%96%d7%94%d7%91-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91/"
"3B8JyxkNF4l7u4mOfLJ6","","קנקן זכוכית עם פסים וברז נירוסטה – 1.7 ליטר","84.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/1-7-%d7%9c%d7%99%d7%98%d7%a8-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a4%d7%a1%d7%99%d7%9d-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-%d7%96%d7%94/"
"3DJMcIsVL1jZdxwi80S6","","קערה לפונטש בסיס רחב – זהב","435.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%9c%d7%a4%d7%95%d7%a0%d7%98%d7%a9-%d7%91%d7%a1%d7%99%d7%a1-38-%d7%a1%d7%9e-%d7%96%d7%94%d7%91/"
"3OLOPgvnT2ynVdo73jW3","","מגש מלבני זכוכית Ella Grey – 39×13.5 ס""מ","84.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/ella-grey-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-39-13-5-%d7%a1%d7%9e/"
"3UXuFs1kxaVxvH8TUNzH","","סט 18 זר גלדיולות לבן מלאכותי","1956.7","עיצוב הבית","paldinox","https://paldinox.co.il/product/h56-%d7%a1%d7%98-18-%d7%96%d7%a8-%d7%92%d7%9c%d7%93%d7%99%d7%95%d7%9c%d7%94-%d7%9c%d7%91%d7%9f/"
"3V6qEEN4ak8lJRW6MSoI","","הוריקן עץ וזכוכית לנר – גובה 30 ס""מ","345.68","עיצוב הבית","paldinox","https://paldinox.co.il/product/h30-%d7%a1%d7%9e-%d7%94%d7%95%d7%a8%d7%99%d7%a7%d7%9f-%d7%a2%d7%a5-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa4-2/"
"3bmONw9zEnJZLJ82G4aT","","עששית עגולה מתכת שחורה","43.49","עיצוב הבית","paldinox","https://paldinox.co.il/product/h9-5d8-5-%d7%a2%d7%a9%d7%a9%d7%99%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-2/"
"3eymHg1xI1VxkzPdaqKy","","זוג עציצי סחלב סגולים","367.42","עיצוב הבית","paldinox","https://paldinox.co.il/product/h65-%d7%96%d7%95%d7%92-%d7%a2%d7%a6%d7%99%d7%a5-%d7%a1%d7%97%d7%9c%d7%91-%d7%a1%d7%92%d7%95%d7%9c-2/"
"3q4ngBuUklwzvV8WmB62","X3730K","פמוט קריסטל עם כוס","336.98","עיצוב הבית","paldinox","https://paldinox.co.il/product/h61-%d7%a4%d7%9e%d7%95%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c%d7%9b%d7%95%d7%a1/"
"4611cVfyrMfuG6JJHlf5","X5117Z","גביע קידוש עם תחתית קריסטל זהב","119.57","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%92%d7%91%d7%99%d7%a2-%d7%a7%d7%99%d7%93%d7%95%d7%a9%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a6%d7%91%d7%a2-%d7%96%d7%94%d7%91-h15d11/"
"4BZHM00kMJwxCruefCcu","","עגלת הגשה 4 קומות עגולה לבן","847.89","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%984-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-4%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%9c%d7%91%d7%9f-2/"
"4bSDjGF2mPSR7RBG6a8e","","סט 6 כוסות זכוכית אמבר בעיצוב יהלום עם פס זהב","193.5","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/320-%d7%9e%d7%9c-%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%90%d7%9e%d7%91%d7%a8-%d7%a6%d7%95%d7%a8%d7%aa-%d7%99%d7%94%d7%9c%d7%95%d7%9d/"
"4hMI7EQOJsdqruB0orF1","","סט קריסטל לחתן וכלה – פמוטים וכוס קידוש","410.91","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9c%d7%9b%d7%9c%d7%94-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99%d7%9d-%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%9e%d7%92%d7a--2/"
"4mj8SPQVZPj1g8aExnEY","","קערה על רגל עם ציפוי צדף פנינה – אלומיניום","226.48","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a6%d7%93%d7%a3-%d7%a4%d7%a0%d7%99%d7%a0%d7%94-%d7%a7%d7%95%d7%98%d7%a8-30-%d7%a1%d7%9e-%d7%92%d7%95%d7%91/"
"4s2Ace4v2YGw1KYEht0r","","סט 2 צלחות מתכת עגולות שחור – 30 ו-25 ס""מ","97.84","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-2-%d7%a6%d7%9c%d7%97%d7%95%d7%aa-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-30-25-%d7%a1%d7%9e-2/"
"4y2kDdb8NfLchB3PNPzE","","מגש ענתיק כסף עם עיטור רימון","304.39","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/5837-%d7%9e%d7%92%d7%a9-%d7%a2%d7%a0%d7%aa%d7%99%d7%a7-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a8%d7%99%d7%9e%d7%95%d7%9f-2/"
"5JoMFEybiAffRDAi98ax","","מעמד קומותיים עגול בניקל","195.96","עיצוב הבית","paldinox","https://paldinox.co.il/product/h34d20-%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%92%d7%95%d7%9c-%d7%a0%d7%99%d7%a7%d7%9c/"
"5fcISMjxhZ92SSi0Abtz","","קופסת טישו בטקסטורת נחל בז' עם מכסה זכוכית","315.84","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%9c%d7%98%d7%99%d7%a9%d7%95-%d7%91%d7%a1%d7%99%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-%d7%91%d7%96-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95/"
"5v3nvjxoXrljoHmZvCH5","","סט 6 חבקי מפיות יהלום זהב","150.01","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99%d7%9d-%d7%96%d7%94%d7%91-4-3%d7%a1%d7%9e-2/"
"5zDDG5lLdqXsAmDS77bl","","מעמד לנר סגור מברזל","108.74","עיצוב הבית","paldinox","https://paldinox.co.il/product/h17-%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%a0%d7%a8-%d7%a1%d7%92%d7%95%d7%a8-%d7%91%d7%a8%d7%96%d7%9c-9-5-%d7%a1%d7%9e16-2/"
"63ynuIqrmxHkCWmRRD61","","בונבוניירה קריסטל סדרת CASABLANCA","323.93","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/24-5-%d7%91%d7%95%d7%a0%d7%91%d7%95%d7%a0%d7%99%d7%a8%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%a8%d7%92%d7%9c-%d7%9e%d7%9b%d7%a1%d7%94-casablanca/"
"64KA2i4oUouEUNOAbBI2","","מגש אלומיניום בגימור זהב","174.16","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94%d7%91-44-5-17-5-%d7%92%d7%95%d7%91%d7%94-2-5-%d7%a1%d7%9e/"
"6BfgSWzl2RrtKZLHlGGy","","קנקן תה לבן ROYAL WHITE 1.65 ליטר","410.91","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/1-65l-royal-white-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%aa%d7%94-%d7%9c%d7%91%d7%9f-2/"
"6E34uUiN9MJvb1u3W69N","","תחתית לצלחת קריסטל בגוון אמבר","108.72","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%aa%d7%97%d7%aa%d7%99%d7%aa-%d7%9c%d7%a6%d7%9c%d7%97%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%90%d7%9e%d7%91%d7%a8-34-%d7%a1%d7%9e/"
"6GEbAaAoOKbfuQSPoXS2","","קנקן זכוכית וזהב למים 1.5 ליטר","258.72","עיצוב הבית","paldinox","https://paldinox.co.il/product/h27-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%9c%d7%9e%d7%99%d7%9d-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%96%d7%94%d7%91-1-5%d7%9c%d7%99%d7%98%d7%a8/"
"6JGuCHnjCzN9iaDkupon","","רוקי מאפרה","258.72","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a8%d7%95%d7%a7%d7%99-%d7%9e%d7%90%d7%a4%d7%a8%d7%94/"
"6OiBaRwteb4szt22dHLm","","מגש הגשה מלבני מתכת זהב עם ידיות עגולות","283.14","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%94%d7%91-%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%95%d7%aa-57-23%d7%a1%d7%9e-3/"
"6RwutUQ2SE6xCTAnavH3","","אגרטל רוקי לעיצוב הבית","693.55","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a8%d7%95%d7%a7%d7%99-%d7%90%d7%92%d7%a8%d7%98%d7%9c-305/"
"6VlstrRlHjOC6uIRZAj3","","מגש מלבני אלומיניום בעיצוב ערבסק זהב","102.22","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94%d7%91-30-14-%d7%a1%d7%9e-2-%d7%a1%d7%9e/"
"6sIhGhbOW1rBGyxdaHYX","X875","נטלה מים אחרונים כסף מבריק","152.64","יודאיקה","paldinox","https://paldinox.co.il/product/%d7%9e-%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3/"
"6ybqppLN8S1tDBlD2UWU","","קנקן מים Ipanema 2 ליטר","215.23","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/2-0%d7%9c-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%9e%d7%99%d7%9d-ipanema-2/"
"7TzckuAmK4gzbujeNU7j","","מלקחיים להגשת סלט/זהב","50.01","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%a7%d7%97%d7%99%d7%99%d7%9d-%d7%9c%d7%94%d7%92%d7%a9%d7%aa-%d7%a1%d7%9c%d7%98-%d7%96%d7%94%d7%91/"
"7V7rIEUun4tR1IkN3gjD","","עציץ מתכת עגול אפור","163.26","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%a2%d7%a6%d7%99%d7%a5-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c-%d7%90%d7%a4%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-19%d7%a1%d7%9e/"
"7cGhxLhaGQChsXQtjaVA","","מגש מלבני מתכת בציפוי זהב","150.18","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-40-16/"
"7iOXGiU23cQDv6lxSjCM","","עץ דקל ננסי לעיצוב הבית","652.23","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a2%d7%a5-%d7%93%d7%a7%d7%9c-%d7%a0%d7%a0%d7%a1%d7%99-150-%d7%a1%d7%9e/"
"7pJTFp8nnkBaUUClNK6s","","מגש הגשה מתכת מלבני זהב עם ידיות","228.66","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%94%d7%91-%d7%99%d7%93%d7%99%d7%95%d7%aa-48-27-%d7%a1%d7%9e-%d7%a4%d7%99%d7%a0%d7%95%d7%aa-%d7%9e%d7%a2%d7%95-2/"
"7tjdQVVEbre63TXUPl7V","","מגש עוגה על רגל Royal White","432.64","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/royal-white-%d7%9e%d7%92%d7%a9-%d7%9c%d7%a2%d7%95%d7%92%d7%94-24%d7%a1%d7%9e-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c/"
"87wZS3ssVCTF6B3c2wXe","","סט 4 קערות מתכת שחורות בשילוב שוליים זהב","215.58","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a7%d7%a2%d7%a8%d7%95%d7%aa-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a0%d7%99%d7%a7%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%9d-%d7%96%d7%94%d7%91-12-5-12-5-%d7%92%d79-2/"
"8I1gRbcCaiKXMtQGOtOy","","קנקן תה זכוכית שקופה עם מסנן וזהב – 1.5 ליטר","128.27","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/1-5-%d7%9c%d7%99%d7%98%d7%a8-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%aa%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%9e%d7%9b%d7%a1%d7%94-%d7%95%d7%9e%d7%a1%d7%a0%d7%9f-%d7%96/"
"8JKrTdB57bzyLiuar4MU","","סט קריסטל לכלה – פמוטים, כוס קידוש ומגש","410.91","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9c%d7%9b%d7%9c%d7%94-%d7%96%d7%95%d7%92-%d7%a4%d7%9e%d7%95%d7%98%d7%99%d7%9d-%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%9e%d7%92%d7a--2/"
"8S0bVJ2w7YEzo3wKY0cV","","קערת הגשה פרחונית סדרת FLORAL","497.89","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/floral-%d7%a7%d7%a2%d7%a8%d7%94-360-7375/"
"8gDwr8m1MZmM9LJ3ePUs","","אגרטל מתכת שחור לעיצוב בית","653.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/h82-%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-35%d7%a1%d7%9e/"
"8jb10dvjQOmq3MFOHGbv","X5238","פמוט קריסטל 7 קנים – עיצוב מרחיק","541.36","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a4%d7%9e%d7%95%d7%98-7-%d7%a7%d7%a0%d7%99%d7%9d-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%92%d7%95%d7%91%d7%94-50-42-30-%d7%a1%d7%9e-%d7%a8%d7%95%d7%97%d7%91-40-%d7%a1%d7%9e-%d7%a2%d7%95%d7%9e/"
"8xgpKdiCsE7LyrsJBmuX","","סט 6 כוסות אספרסו ליליק בגוון לילך – New Bone China","347.86","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1-%d7%90%d7%a1%d7%a4%d7%a8%d7%a1%d7%95-%d7%a2%d7%9d-%d7%aa%d7%97%d7%aa%d7%99%d7%aa-lily-%d7%9c%d7%99%d7%9c%d7%9a-80-%d7%9e%d7%9c-new-bone-china/"
"8y6GhM33UNWF9mgtynFK","","קנקן תה Royal White בנפח 0.9 ליטר – צבע לבן","358.74","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/0-9l-royal-white-%d7%a7%d7%a0%d7%a7%d7%9f-%d7%9c%d7%aa%d7%94-%d7%9c%d7%91%d7%9f/"
"981cLhbvLMXND7Wxok13","","זוג נרות ריחניים שחור טל בגן","141.33","עיצוב הבית","paldinox","https://paldinox.co.il/product/915-%d7%96%d7%95%d7%92-%d7%a0%d7%a8-%d7%a8%d7%99%d7%97%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%98%d7%9c-%d7%91%d7%92%d7%9f-2/"
"98qWvHb2fDylS1PKm4Ey","","זוג עציצי סחלב קרמיים לבן","584.85","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%a2%d7%a6%d7%99%d7%a6%d7%99%d7%9d-%d7%a7%d7%a8%d7%9e%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%a1%d7%97%d7%9c%d7%91-%d7%9c%d7%91%d7%9f-%d7%92%d7%95%d7%91%d7%94-82-%d7%a1%d7%9e/"
"9VB2gVvgPuBjsmwLheyz","X3052","פמוט 5 קנים בסיס משושה בציפוי כסף","215.23","עיצוב הבית","paldinox","https://paldinox.co.il/product/h23-%d7%a4%d7%9e%d7%95%d7%98-5-%d7%a7%d7%a0%d7%99%d7%9d-%d7%91%d7%a1%d7%99%d7%a1-%d7%9e%d7%a9%d7%95%d7%a9%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94/"
"AKZWsiOHwSoktspzDQmN","","H15 סט 3 צנצנות זכוכית אפורה מכסה נירוסטה 0.85ל D10","141.29","עיצוב הבית","paldinox","https://paldinox.co.il/product/h15-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%90%d7%a4%d7%95%d7%a8%d7%94-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-0-85-2/"
"AUodrsYtkKCkYgOLXoBP","","מגש מלבני ערבסק כפרי בציפוי קרמי בז' על רגל אלומיניום","457.56","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%9b%d7%a4%d7%a8%d7%99-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a7%d7%a8%d7%9e%d7%99-%d7%91%d7%96-%d7%a2%d7%9c-%d7%a8/"
"Afg5x0miN6sQ2ciEhSxr","X4702A","h13.5 נטלה נירו’ אמייל שנהב “נטילת ידיים”","110.94","יודאיקה","paldinox","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%a0%d7%94%d7%91-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/"
"AgY12FlBpXpIUefIenKx","","סט 4 קעריות מרק Love Birds בגוון ירוק","519.62","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/love-birds-%d7%a1%d7%98-4-%d7%a7%d7%a2%d7%a8%d7%99%d7%95%d7%aa-%d7%9c%d7%9e%d7%a8%d7%a7-%d7%99%d7%a8%d7%95%d7%a7-%d7%a7%d7%95%d7%98%d7%a8-15-%d7%a1%d7%9e-2/"
"AuOdMY2T0ldeCfeZRz7E","X1549S","כוס קידוש זהב וכסף עם פסים ורגל","171.76","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%a8%d7%92%d7%9c-%d7%a4%d7%a1%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9c%d7%9b%d7%94/"
"BjzQBNvucvkXCRhLctnn","X364J","כוס קידוש מוכסף ירושלים ותחתית","128.27","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9b%d7%95%d7%a1-%d7%a7%d7%99%d7%93%d7%95%d7%a9-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d%d7%aa%d7%97%d7%aa/"
"C0VCuXktTj08GfqvHFgb","","סט 4 עגלות הגשה תלת-קומתיות","932.69","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%92%d7%95%d7%91%d7%94-76-%d7%a1%d7%9e/"
"C0jPYizPt2yyj5kcAVbX","","מכסה סיר זכוכית עם ידית סיליקון","54.43","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%a1%d7%99%d7%a8-x1837k-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a1%d7%99%d7%9c%d7%99%d7%a7%d7%95%d7%9f-%d7%99%d7%93%d7%99%d7%aa-d24-2/"
"CHyUZlikfcsPwp3kBliE","","סט 18 זרי אגלאיה בגוון כתום","584.83","עיצוב הבית","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-18-%d7%96%d7%a8-%d7%90%d7%92%d7%9c%d7%90%d7%99%d7%94-%d7%9b%d7%aa%d7%95%d7%9d-%d7%92%d7%95%d7%91%d7%94-43-%d7%a1%d7%9e/"
"CLZXC4weMJ6Ng85J21FS","","h11 עציץ מתכת עגול זהב קוטר 14סמ","108.76","עיצוב הבית","paldinox","https://paldinox.co.il/product/h11-%d7%a2%d7%a6%d7%99%d7%a5-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c-%d7%96%d7%94%d7%91-%d7%a7%d7%95%d7%98%d7%a8-14%d7%a1%d7%9e-2/"
"CkSp9yoDyhvNKzubkXmy","","צלחת עוגה קריסטל ORIGAMI","71.74","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/22-19-%d7%a6%d7%9c%d7%97%d7%aa-%d7%a2%d7%95%d7%92%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-origami/"
"CoOzsUmYSp1GTcqnrayx","","סט מלח, פלפל, שמן וחומץ שחור מט על מעמד זהב","184.8","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%9e%d7%9c%d7%97-%d7%a4%d7%9c%d7%a4%d7%9c-%d7%a9%d7%9e%d7%9f-%d7%97%d7%95%d7%9e%d7%a5-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%98-%d7%a2%d7%9c-%d7%9e%d7%a2%d7%9e%d7%93-%d7%a0%d7%99%d7%a8/"
"CpmOcwQLfMc6K657brz1","","מגש עץ בעיצוב סירה עם פסים","104.4","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a1%d7%99%d7%a8%d7%94-%d7%a2%d7%a5-%d7%a4%d7%a1%d7%99%d7%9d-35-5-11-%d7%92%d7%95%d7%91%d7%94-4-5-%d7%a1%d7%9e/"
"CxfJ5LUUHHxxbAqoNZ4V","","מגש מלבני מתכת זהב – 40×16 ס""מ","150.18","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-40-16-2/"
"D521F5K6N6FxvctgrSeT","","מגש בעיצוב ערבסק – אלומיניום זהוב על בסיס עץ","361.62","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1-%d7%a2%d7%a5-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%96%d7%94/"
"DCCHLcYoFCUt4k1km4UI","","קערית עגולה על רגל בעיצוב טרוורטין","41.31","כלי שולחן והגשה","paldinox","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%99%d7%aa-%d7%93%d7%9e%d7%95%d7%99-%d7%98%d7%a8%d7%95%d7%95%d7%a8%d7%98%d7%99%d7%9f-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%a7%d7%95%d7%98%d7%a8-12-5/"
