id,source,name,code_or_url,reason,prevStatus,checkedUrl
"UBFkAF8A0Xr6XhpoUdRL","paldinox","מזוזה עיטור גלים שחור ולבן עם כיתוב שחור","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%92%d7%9c%d7%99%d7%9d-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%92%d7%9c%d7%99%d7%9d-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/"
"VJ3WaWeljhzOWbroKVQA","paldinox","נטלה לשטיפת ידיים מפיוטר","https://paldinox.co.il/product/%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%a4%d7%99%d7%95%d7%98%d7%a8/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%a4%d7%99%d7%95%d7%98%d7%a8/"
"X63jRLhQHSrMUiBPvj7p","paldinox","סט הבדלה 3 חלקים ציפוי כסף","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-3-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-3-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-2/"
"XbRBY7r4jgThIshpwNGS","paldinox","מזוזה עיטור מסולסל מוכסף כיתוב זהב 12סמ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%9c%d7%a1%d7%9c-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%9c%d7%a1%d7%9c-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/"
"XmbWkmbi4uEKgZ0hAezt","paldinox","סט הבדלה /ירושלים*12*","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d12-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d12-2/"
"YV8aZShZYAN51Q8YF6zD","paldinox","מזוזה עיטור מסולסל מוזהב כיתוב שחור 12סמ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%9c%d7%a1%d7%9c-%d7%9e%d7%95%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%9c%d7%a1%d7%9c-%d7%9e%d7%95%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%a9%d7%97%d7%95%d7%a8-12%d7%a1%d7%9e/"
"Yq1b9wfaTAaaGxshIi7j","paldinox","חנוכיית המכבים בציפוי כסף וזהב משולב – 48 ס""מ","https://paldinox.co.il/product/%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-%d7%94%d7%9e%d7%9b%d7%91%d7%99%d7%9d-%d7%92%d7%95%d7%91/","not_at_supplier","active","https://paldinox.co.il/product/%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9e%d7%a9%d7%95%d7%9c%d7%91-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-%d7%94%d7%9e%d7%9b%d7%91%d7%99%d7%9d-%d7%92%d7%95%d7%91/"
"apygfi1mSznWrQGVePIR","paldinox","מפצח אגוזים סנאי מוכסף","https://paldinox.co.il/product/%d7%9e%d7%a4%d7%a6%d7%97-%d7%90%d7%92%d7%95%d7%96%d7%99%d7%9d-h19-%d7%a1%d7%a0%d7%90%d7%99-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a4%d7%a6%d7%97-%d7%90%d7%92%d7%95%d7%96%d7%99%d7%9d-h19-%d7%a1%d7%a0%d7%90%d7%99-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-2/"
"bXlOZ6iyhpkHEaXNuS8Z","paldinox","שרביט הדלקה כסף לנרות שבת","https://paldinox.co.il/product/%d7%a9%d7%a8%d7%91%d7%99%d7%98-%d7%94%d7%93%d7%9c%d7%a7%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-4/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a9%d7%a8%d7%91%d7%99%d7%98-%d7%94%d7%93%d7%9c%d7%a7%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-4/"
"bsYmSCMpuEa64dMnOwnD","paldinox","סט הבדלה 4 חלקים כסף בעיצוב כריות","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-4-%d7%97%d7%9c-%d7%9b%d7%a8%d7%99%d7%95%d7%aa-%d7%9b%d7%a1%d7%95%d7%a3/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%94%d7%91%d7%93%d7%9c%d7%94-4-%d7%97%d7%9c-%d7%9b%d7%a8%d7%99%d7%95%d7%aa-%d7%9b%d7%a1%d7%95%d7%a3/"
"c5r7m2WI0kHU0s0DBcNR","paldinox","נטלה מים אחרונים נחושת ושחור","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a2%d7%a0%d7%a0%d7%99-%d7%a0%d7%97%d7%95%d7%a9%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%a2%d7%a0%d7%a0%d7%99-%d7%a0%d7%97%d7%95%d7%a9%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-2/"
"cbWpeN7JAf8kcPOV9hxI","paldinox","סט 6 תחתיות ירושלים כסף עם לכה","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%aa%d7%97%d7%aa%d7%99%d7%95%d7%aa-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94d13-5/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%aa%d7%97%d7%aa%d7%99%d7%95%d7%aa-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94d13-5/"
"dapbSodif1v5JJIYmMlM","paldinox","חנוכיית כסף טהור עם ציפוי לכה","https://paldinox.co.il/product/h29-21-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-2/","not_at_supplier","active","https://paldinox.co.il/product/h29-21-%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%9c%d7%9b%d7%94-2/"
"dzptANKpVgobPtkSYREb","paldinox","H14 נטלה נירו’ שנהב","https://paldinox.co.il/product/h14-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%a9%d7%a0%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/h14-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%a9%d7%a0%d7%94%d7%91-2/"
"eGUArYgTcKuw6JVSOqrX","paldinox","מזוזה מוזהב עם כיתוב כסף – 15 ס""מ","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-15%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-%d7%9e%d7%95%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-15%d7%a1%d7%9e/"
"eZLel6cr4EroDSEmMeI2","paldinox","לבשמים פסים מוכסף","https://paldinox.co.il/product/%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%a1%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%a1%d7%99%d7%9d-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-2/"
"eZiPzaQePgw8mSz3Ax8O","paldinox","מעמד למצה עיטור שושנים יH19","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%a9%d7%95%d7%a9%d7%a0%d7%99%d7%9d-%d7%99h19/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%a9%d7%95%d7%a9%d7%a0%d7%99%d7%9d-%d7%99h19/"
"evoh4I6lfz6oSlpucdj2","paldinox","חנוכיית ""ניסים"" אלומיניום שחורה – 27 ס""מ","https://paldinox.co.il/product/%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a0%d7%99%d7%a1%d7%99%d7%9d-%d7%a9%d7%97%d7%95%d7%a8%d7%94-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%92%d7%95%d7%91%d7%94-19-%d7%a8%d7%95%d7-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%97%d7%a0%d7%95%d7%9b%d7%99%d7%94-%d7%a0%d7%99%d7%a1%d7%99%d7%9d-%d7%a9%d7%97%d7%95%d7%a8%d7%94-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-%d7%92%d7%95%d7%91%d7%94-19-%d7%a8%d7%95%d7-2/"
"fJrDlL59JJFgyS3N1WQ3","paldinox","נטלה אקרילית שחור ואפור לשטיפת ידיים","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a8-%d7%93%d7%95%d7%92%d7%9e%d7%aa-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%90%d7%a4%d7%95%d7%a8-%d7%93%d7%95%d7%92%d7%9e%d7%aa-%d7%97%d7%9c%d7%95%d7%a7%d7%99-%d7%a0%d7%97%d7%9c-2/"
"h9TUo8Sbt0LywTSAzoAU","paldinox","סט נטילת ידיים כסף עם פס ריקוע","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%a0%d7%99%d7%a8%d7%95-%d7%a4%d7%a1-%d7%a8%d7%99%d7%a7%d7%95%d7%a2-%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%a0%d7%99%d7%a8%d7%95-%d7%a4%d7%a1-%d7%a8%d7%99%d7%a7%d7%95%d7%a2-%d7%9b%d7%a1%d7%a3-2/"
"iJppKO7IopKD1wmJpLsI","paldinox","מעמד בשמים הבדלה בשילוב כסף וזהב","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9c%d7%91%d7%a9%d7%9e%d7%99%d7%9d-%d7%a4%d7%99%d7%9c%d7%92%d7%a8%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-%d7%96%d7%94%d7%91-2/"
"j3n8lZElunQCKn28RaLp","paldinox","מלחיה פתוחה בודדת על בסיס זכוכית עם כפית","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%a4%d7%aa%d7%95%d7%97%d7%94-%d7%91%d7%95%d7%93%d7%93%d7%aa-%d7%a2%d7%9c-%d7%9e%d7%a2%d7%9e%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa%d7%9b%d7%a4%d7%99%d7%aa/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%a4%d7%aa%d7%95%d7%97%d7%94-%d7%91%d7%95%d7%93%d7%93%d7%aa-%d7%a2%d7%9c-%d7%9e%d7%a2%d7%9e%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa%d7%9b%d7%a4%d7%99%d7%aa/"
"jCIinRvecT9XZ2EFYVSq","paldinox","ברכון מניפה מעץ לבן וכסף","https://paldinox.co.il/product/%d7%91%d7%a8%d7%9b%d7%95%d7%9f-%d7%9e%d7%a0%d7%99%d7%a4%d7%94-%d7%a2%d7%a5-%d7%9c%d7%91%d7%9f-%d7%9b%d7%a1%d7%a312-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%91%d7%a8%d7%9b%d7%95%d7%9f-%d7%9e%d7%a0%d7%99%d7%a4%d7%94-%d7%a2%d7%a5-%d7%9c%d7%91%d7%9f-%d7%9b%d7%a1%d7%a312-2/"
"jJf8uHvkGA8el2qWpas6","paldinox","מזוזה ארט דקו לבן וזהב עם כיתוב זהב","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%96%d7%94%d7%91-12%d7%a1%d7%9e/"
"jJxFA74y4im1x60exubQ","paldinox","מזוזה ארט דקו שחור וזהב עם כיתוב כסף","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-15%d7%a1%d7%9e/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%96%d7%95%d7%96%d7%94-art-deco-%d7%a9%d7%97%d7%95%d7%a8-%d7%96%d7%94%d7%91-%d7%9b%d7%99%d7%aa%d7%95%d7%91-%d7%9b%d7%a1%d7%a3-15%d7%a1%d7%9e/"
"jShOiw2ajbTV5H5unpJx","paldinox","סט מלח ופלפל קריסטל מרובע זהב","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97-%d7%a4%d7%9c%d7%a4%d7%9c-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-5-%d7%a1%d7%9e-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97-%d7%a4%d7%9c%d7%a4%d7%9c-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-5-%d7%a1%d7%9e-%d7%96%d7%94%d7%91-2/"
"kHiwGNLJxqFIK4Xv4K60","paldinox","מילחיות קריסטל פתוחות בעיטור זהב","https://paldinox.co.il/product/%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-10%d7%a1%d7%9e-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%9e%d7%99%d7%9c%d7%97%d7%99%d7%95%d7%aa-%d7%a4%d7%aa%d7%95%d7%97%d7%95%d7%aa-%d7%a2%d7%99%d7%98%d7%95%d7%a8-%d7%96%d7%94%d7%91-10%d7%a1%d7%9e-2/"
"kIfFtF8buLdQtoJ7T8gE","paldinox","נטלה לשטיפת ידיים לבן וזהב","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-2/"
"kLpCeBN0UbVSIUW0X81o","paldinox","סט נטילת ידיים אמייל גלים שנהב / זהב נירוסטה","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%92%d7%9c%d7%99%d7%9d-%d7%a9%d7%a0%d7%94%d7%91-%d7%96%d7%94%d7%91-%d7%a0%d7%99%d7%a8/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a1%d7%98-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%92%d7%9c%d7%99%d7%9d-%d7%a9%d7%a0%d7%94%d7%91-%d7%96%d7%94%d7%91-%d7%a0%d7%99%d7%a8/"
"kmAfhUnHwXqs2RcH8W5N","paldinox","מי אחרונים עם אבנים בנירוסטה כסף","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%90%d7%91%d7%a0%d7%99%d7%9d-%d7%91%d7%9b%d7%a1%d7%a3-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%90%d7%91%d7%a0%d7%99%d7%9d-%d7%91%d7%9b%d7%a1%d7%a3-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94/"
"kohFreWhsDKsx7ieALyc","paldinox","מי אחרונים כסף מבריק","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%9b%d7%a1%d7%95%d7%a3-%d7%9e%d7%91%d7%a8%d7%99%d7%a7-3/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%9b%d7%a1%d7%95%d7%a3-%d7%9e%d7%91%d7%a8%d7%99%d7%a7-3/"
"l8aEubiKEIcUeZq9huWv","paldinox","מים אחרונים אמייל שחור גלים כסף","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%92%d7%9c%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%99%d7%9d-%d7%90%d7%97%d7%a8%d7%95%d7%a0%d7%99%d7%9d-%d7%90%d7%9e%d7%99%d7%99%d7%9c-%d7%a9%d7%97%d7%95%d7%a8-%d7%92%d7%9c%d7%99%d7%9d-%d7%9b%d7%a1%d7%a3-2/"
"lkhIGZRqNQEkdzzGsP0Z","paldinox","נטלה אקרילית אדום כתום הדרגתי “שקיעה” וידיות שקופות","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%90%d7%93%d7%95%d7%9d-%d7%9b%d7%aa%d7%95%d7%9d-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%a9%d7%a7%d7%99%d7%a2%d7%94-%d7%95-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a0%d7%98%d7%9c%d7%94-%d7%90%d7%a7%d7%a8%d7%99%d7%9c%d7%99%d7%aa-%d7%90%d7%93%d7%95%d7%9d-%d7%9b%d7%aa%d7%95%d7%9d-%d7%94%d7%93%d7%a8%d7%92%d7%aa%d7%99-%d7%a9%d7%a7%d7%99%d7%a2%d7%94-%d7%95-2/"
"mLMrSonDb1Q2VzXiQsNj","paldinox","נטלה נירו' Golden Pine לשטיפת ידיים","https://paldinox.co.il/product/h13-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-golden-pine/","not_at_supplier","active","https://paldinox.co.il/product/h13-%d7%a0%d7%98%d7%9c%d7%94-%d7%a0%d7%99%d7%a8%d7%95-golden-pine/"
"mNCe4YENbKwGqHWFcK2L","paldinox","H13.5 נטלה ציפוי כסף “נטילת ידיים”","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/","not_at_supplier","active","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a0%d7%98%d7%99%d7%9c%d7%aa-%d7%99%d7%93%d7%99%d7%99%d7%9d-2/"
"nm1Ygi0rSebgSyqb30Uv","paldinox","h19/7 קופסא למצה קריסטל marble שחור","https://paldinox.co.il/product/h19-7-%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-marble-%d7%a9%d7%97%d7%95%d7%a8-2/","not_at_supplier","active","https://paldinox.co.il/product/h19-7-%d7%a7%d7%95%d7%a4%d7%a1%d7%90-%d7%9c%d7%9e%d7%a6%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-marble-%d7%a9%d7%97%d7%95%d7%a8-2/"
"o0V0okI72aOl6fhDQYOg","paldinox","קופת צדקה נירוסטה מעוייני זהב","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%aa-%d7%a6%d7%93%d7%a7%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-%d7%9e%d7%a2%d7%95%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9e%d7%95%d7%96%d7%94%d7%91-2/","not_at_supplier","active","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%aa-%d7%a6%d7%93%d7%a7%d7%94-%d7%a0%d7%99%d7%a8%d7%95%d7%a1%d7%98%d7%94-%d7%9e%d7%a2%d7%95%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9e%d7%95%d7%96%d7%94%d7%91-2/"
"o2gFUNFJ1oKqley5yoWI","paldinox","מלחיה זכוכית עם כריות","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9b%d7%a8%d7%99%d7%95%d7%aa/","not_at_supplier","active","https://paldinox.co.il/product/%d7%9e%d7%9c%d7%97%d7%99%d7%94-%d7%91%d7%95%d7%93%d7%93-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9b%d7%a8%d7%99%d7%95%d7%aa/"
"p2ZTFKKIBCgE9q9iO6fP","paldinox","נטלה בציפוי כסף עם עיצוב גלים","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%92%d7%9c%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3/","not_at_supplier","active","https://paldinox.co.il/product/h13-5-%d7%a0%d7%98%d7%9c%d7%94-%d7%92%d7%9c%d7%99%d7%9d-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3/"
